,Country Name,Country Code,Indicator Name,Indicator Code,year,hosp_per_1000
13812,"Gambia, The",GMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13813,Guinea-Bissau,GNB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13814,Equatorial Guinea,GNQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13815,Greece,GRC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.4
13816,Grenada,GRD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.5
13817,Greenland,GRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13818,Guatemala,GTM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.6
13819,Guam,GUM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13820,Guyana,GUY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13821,High income,HIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.43738789099673
13822,"Hong Kong SAR, China",HKG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13823,Honduras,HND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.7
13824,Heavily indebted poor countries (HIPC),HPC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13825,Croatia,HRV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.9
13826,Haiti,HTI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13827,Hungary,HUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,7.0
13828,IBRD only,IBD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13829,IDA & IBRD total,IBT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13830,IDA total,IDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13831,IDA blend,IDB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13832,Indonesia,IDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.9
13833,IDA only,IDX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13834,Isle of Man,IMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13835,India,IND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13836,Not classified,INX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13837,Ireland,IRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.8
13838,"Iran, Islamic Rep.",IRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.1
13839,Iraq,IRQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.3
13840,Iceland,ISL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.3
13841,Israel,ISR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.1
13842,Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.4
13843,Jamaica,JAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.7
13844,Jordan,JOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.8
13845,Japan,JPN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,13.4
13846,Kazakhstan,KAZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,7.0
13847,Kenya,KEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13848,Kyrgyz Republic,KGZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.6
13849,Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13850,Kiribati,KIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13851,St. Kitts and Nevis,KNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.3
13852,"Korea, Rep.",KOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,10.3
13853,Kuwait,KWT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.2
13854,Latin America & Caribbean (excluding high income),LAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.0912725042613403
13855,Lao PDR,LAO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.5
13856,Lebanon,LBN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.5
13857,Liberia,LBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13858,Libya,LBY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.7
13859,St. Lucia,LCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13860,Latin America & Caribbean,LCN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.1029889325086497
13861,Least developed countries: UN classification,LDC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13862,Low income,LIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13863,Liechtenstein,LIE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13864,Sri Lanka,LKA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.6
13865,Lower middle income,LMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13866,Low & middle income,LMY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13867,Lesotho,LSO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13868,Late-demographic dividend,LTE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.2193819656913
13869,Lithuania,LTU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,7.4
13870,Luxembourg,LUX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.2
13871,Latvia,LVA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.9
13872,"Macao SAR, China",MAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13873,St. Martin (French part),MAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13874,Morocco,MAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.9
13875,Monaco,MCO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,13.8
13876,Moldova,MDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,6.2
13877,Madagascar,MDG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13878,Maldives,MDV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13879,Middle East & North Africa,MEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.0193624897615898
13880,Mexico,MEX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.5
13881,Marshall Islands,MHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13882,Middle income,MIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13883,North Macedonia,MKD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.4
13884,Mali,MLI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13885,Malta,MLT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.7
13886,Myanmar,MMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.9
13887,Middle East & North Africa (excluding high income),MNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.827081150184223
13888,Montenegro,MNE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.0
13889,Mongolia,MNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,7.0
13890,Northern Mariana Islands,MNP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13891,Mozambique,MOZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13892,Mauritania,MRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13893,Mauritius,MUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13894,Malawi,MWI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13895,Malaysia,MYS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.9
13896,North America,NAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.8800829757865696
13897,Namibia,NAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13898,New Caledonia,NCL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13899,Niger,NER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13900,Nigeria,NGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13901,Nicaragua,NIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.9
13902,Netherlands,NLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13903,Norway,NOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.0
13904,Nepal,NPL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.3
13905,Nauru,NRU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13906,New Zealand,NZL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13907,OECD members,OED,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.05288595799018
13908,Oman,OMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.7
13909,Other small states,OSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13910,Pakistan,PAK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.6
13911,Panama,PAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.3
13912,Peru,PER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.5
13913,Philippines,PHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13914,Palau,PLW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13915,Papua New Guinea,PNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13916,Poland,POL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,6.5
13917,Pre-demographic dividend,PRE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13918,Puerto Rico,PRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13919,"Korea, Dem. People’s Rep.",PRK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,13.2
13920,Portugal,PRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.4
13921,Paraguay,PRY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13922,West Bank and Gaza,PSE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13923,Pacific island small states,PSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13924,Post-demographic dividend,PST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.889505471963742
13925,French Polynesia,PYF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13926,Qatar,QAT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.2
13927,Romania,ROU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,6.2
13928,Russian Federation,RUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,8.4
13929,Rwanda,RWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13930,South Asia,SAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13931,Saudi Arabia,SAU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.1
13932,Sudan,SDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.8
13933,Senegal,SEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13934,Singapore,SGP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13935,Solomon Islands,SLB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.4
13936,Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13937,El Salvador,SLV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.1
13938,San Marino,SMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.8
13939,Somalia,SOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13940,Serbia,SRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.7
13941,Sub-Saharan Africa (excluding high income),SSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13942,South Sudan,SSD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13943,Sub-Saharan Africa,SSF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13944,Small states,SST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13945,Sao Tome and Principe,STP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13946,Suriname,SUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13947,Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.9
13948,Slovenia,SVN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.5
13949,Sweden,SWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.6
13950,Eswatini,SWZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13951,Sint Maarten (Dutch part),SXM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13952,Seychelles,SYC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13953,Syrian Arab Republic,SYR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,1.5
13954,Turks and Caicos Islands,TCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13955,Chad,TCD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13956,East Asia & Pacific (IDA & IBRD countries),TEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.5142490496806
13957,Europe & Central Asia (IDA & IBRD countries),TEC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,6.45998964026772
13958,Togo,TGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13959,Thailand,THA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13960,Tajikistan,TJK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.8
13961,Turkmenistan,TKM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,7.4
13962,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.03234009064138
13963,Timor-Leste,TLS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13964,Middle East & North Africa (IDA & IBRD countries),TMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.827081150184223
13965,Tonga,TON,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13966,South Asia (IDA & IBRD),TSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13967,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13968,Trinidad and Tobago,TTO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.7
13969,Tunisia,TUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.1
13970,Turkey,TUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.7
13971,Tuvalu,TUV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13972,Tanzania,TZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13973,Uganda,UGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13974,Ukraine,UKR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,8.9
13975,Upper middle income,UMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,3.84964733518275
13976,Uruguay,URY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.5
13977,United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.9
13978,Uzbekistan,UZB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,4.2
13979,St. Vincent and the Grenadines,VCT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,5.2
13980,"Venezuela, RB",VEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13981,British Virgin Islands,VGB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13982,Virgin Islands (U.S.),VIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13983,Vietnam,VNM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,2.5
13984,Vanuatu,VUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13985,World,WLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13986,Samoa,WSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13987,Kosovo,XKX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13988,"Yemen, Rep.",YEM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,0.7
13989,South Africa,ZAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13990,Zambia,ZMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13991,Zimbabwe,ZWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2012,
13992,Aruba,ABW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
13993,Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,0.5
13994,Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
13995,Albania,ALB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.9
13996,Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
13997,Arab World,ARB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.15189919300725
13998,United Arab Emirates,ARE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.2
13999,Argentina,ARG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,4.9
14000,Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,4.1
14001,American Samoa,ASM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14002,Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,3.9
14003,Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14004,Austria,AUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,7.6
14005,Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,4.7
14006,Burundi,BDI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14007,Belgium,BEL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.3
14008,Benin,BEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14009,Burkina Faso,BFA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14010,Bangladesh,BGD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14011,Bulgaria,BGR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.8
14012,Bahrain,BHR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.1
14013,"Bahamas, The",BHS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.9
14014,Bosnia and Herzegovina,BIH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,3.5
14015,Belarus,BLR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,11.0
14016,Belize,BLZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,0.9
14017,Bermuda,BMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14018,Bolivia,BOL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.1
14019,Brazil,BRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.3
14020,Barbados,BRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.2
14021,Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14022,Bhutan,BTN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14023,Botswana,BWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14024,Central African Republic,CAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14025,Canada,CAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14026,Central Europe and the Baltics,CEB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.421446660782388
14027,Switzerland,CHE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,4.7
14028,Channel Islands,CHI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14029,Chile,CHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.2
14030,China,CHN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14031,Cote d'Ivoire,CIV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14032,Cameroon,CMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14033,"Congo, Dem. Rep.",COD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14034,"Congo, Rep.",COG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14035,Colombia,COL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.5
14036,Comoros,COM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14037,Cabo Verde,CPV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14038,Costa Rica,CRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.1
14039,Caribbean small states,CSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.26723392472779
14040,Cuba,CUB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,5.1
14041,Curacao,CUW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14042,Cayman Islands,CYM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14043,Cyprus,CYP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,3.4
14044,Czech Republic,CZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.5
14045,Germany,DEU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,8.3
14046,Djibouti,DJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.4
14047,Dominica,DMA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14048,Denmark,DNK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,3.1
14049,Dominican Republic,DOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.6
14050,Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14051,East Asia & Pacific (excluding high income),EAP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14052,Early-demographic dividend,EAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14053,East Asia & Pacific,EAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14054,Europe & Central Asia (excluding high income),ECA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.3536554875275
14055,Europe & Central Asia,ECS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,5.92492146211432
14056,Ecuador,ECU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,1.5
14057,"Egypt, Arab Rep.",EGY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,0.5
14058,Euro area,EMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.1674908124806285
14059,Eritrea,ERI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14060,Spain,ESP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,3.0
14061,Estonia,EST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,5.0
14062,Ethiopia,ETH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14063,European Union,EUU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,5.60145698850332
14064,Fragile and conflict affected situations,FCS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14065,Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,4.9
14066,Fiji,FJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14067,France,FRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,6.5
14068,Faroe Islands,FRO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14069,"Micronesia, Fed. Sts.",FSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14070,Gabon,GAB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14071,United Kingdom,GBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.8
14072,Georgia,GEO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.6
14073,Ghana,GHA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14074,Gibraltar,GIB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14075,Guinea,GIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14076,"Gambia, The",GMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14077,Guinea-Bissau,GNB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14078,Equatorial Guinea,GNQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
14079,Greece,GRC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,
